,BMI_estimate,BMI_p.value,wasit_estimate,wasit_p.value,SBP_estimate,SBP_p.value,DBP_estimate,DBP_p.value,HR_estimate,HR_p.value,RASBP_estimate,RASBP_p.value,RAMSBP_estimate,RAMSBP_p.value,RADBP_estimate,RADBP_p.value,LASBP_estimate,LASBP_p.value,LAMSBP_estimate,LAMSBP_p.value,LADBP_estimate,LADBP_p.value,RLSBP_estimate,RLSBP_p.value,RLMSBP_estimate,RLMSBP_p.value,RLDBP_estimate,RLDBP_p.value,LLSBP_estimate,LLSBP_p.value,LLMSBP_estimate,LLMSBP_p.value,LLDBP_estimate,LLDBP_p.value,hrbpm_estimate,hrbpm_p.value,RbaPWV_estimate,RbaPWV_p.value,LbaPWV_estimate,LbaPWV_p.value,RABI_estimate,RABI_p.value,LABI_estimate,LABI_p.value,Cardiovascular_incidence_estimate,Cardiovascular_incidence_p.value,TG_estimate,TG_p.value,TC_estimate,TC_p.value,HDLC_estimate,HDLC_p.value,LDLC_estimate,LDLC_p.value,Glum_estimate,Glum_p.value
s__Phascolarctobacterium_faecium,-0.163923166943947,0.124786304427447,-0.0677552100391295,0.528111874139745,-0.196860441205836,0.0644488432141328,-0.0141067223335366,0.895610979727782,-0.0858801076304348,0.423584540858202,-0.162727454208253,0.127598453458649,-0.105331293424113,0.325911618860304,-0.090292707632338,0.400068653929684,-0.170638320963233,0.109866992041085,-0.123220762645474,0.249971158199134,-0.0556895369080581,0.604214370133396,-0.324856589641227,0.00189591672444732,-0.181115366793023,0.0894015643625625,-0.0664447568885487,0.536139380853427,-0.225797354412828,0.0333690782271217,-0.122273090595276,0.253660068191049,-0.0694430324475583,0.517862137690642,-0.0396100914808667,0.712468399180243,-0.109016782331528,0.309173331668894,-0.119174344833095,0.265981403147043,-0.282145792434741,0.00738892723933871,-0.117418087984608,0.273141549988456,-0.0772673276938245,0.471703066221666,-0.0890832649218471,0.406436094237234,-0.0107079833636831,0.92066690226971,0.0414754851085976,0.699560555513252,-0.00315574770470909,0.976585076151373,-0.0031515346621907,0.97661632715832
s__Phascolarctobacterium_sp_CAG_266,-0.196287286260959,0.0652456580487548,-0.110078307013866,0.30445770316858,-0.025014827460991,0.816002344878433,-0.00622674581923545,0.953817824969741,0.156209902962519,0.143785348521926,-0.114242741758654,0.286413352945263,-0.081099512855333,0.449936286375942,-0.0742849296282381,0.489029982773724,-0.0666168047541799,0.535082027065683,-0.0423828994411474,0.693312018175625,-0.0740843718930917,0.490207133805457,-0.0120935661192958,0.910441460730259,-0.0397752289201224,0.711322373445487,-0.0753577266986554,0.482758812107434,-0.00589930054599793,0.956243942235174,-0.0239076916864127,0.824011808161552,-0.0314230088567011,0.770037711509265,-0.0671479586031478,0.531824249365707,-0.00386564366460035,0.971319836019712,0.0477381673676866,0.656863404228742,0.236043910838146,0.0259524315032874,0.216272152733301,0.0417881449026846,0.117396485426961,0.273230420969545,-0.10022200488735,0.350055275534651,-0.00121096575633532,0.991013830983463,0.19051531450975,0.0737231112055964,-0.0935246130753813,0.383345082423065,0.0728777799564886,0.497320581140087
s__Phascolarctobacterium_succinatutens,0.0856932790383181,0.424597419293963,0.0154814603036852,0.885503830751662,0.0858361056513706,0.423822969424762,-0.0218169024339796,0.839186000499323,0.0685155673397587,0.523481867090688,0.0441473582737329,0.681220613681025,0.0149344815020732,0.889523148998946,-0.00144378233133253,0.989286271402405,0.0258608020321076,0.809894885184104,0.0181330500173114,0.866062194275992,0.0314532559629933,0.769822490851937,0.11430671031627,0.286141834531775,0.143901872310935,0.178499245187388,0.12036432943854,0.261202714121961,0.0940162213330618,0.380838637548636,0.044399998846195,0.679495810304319,0.068140111596868,0.525765551522005,0.124337138524061,0.245673001981526,0.193577152023702,0.0691221358231153,0.204800619159194,0.0542003731535292,0.140761557267081,0.188264384217082,0.0723654772521249,0.500357110331458,0.131700250882475,0.218599580173744,0.0170012541210919,0.874351553865091,0.113194247813344,0.290888119155649,0.0524188836010525,0.625646463405553,0.0843025645749204,0.432180670909539,0.0801127704677207,0.455486869431156
s__Megamonas_funiformis,0.143086876393713,0.180997223536853,0.122080131789452,0.254415719943248,-0.00756534796688822,0.94390442250223,-0.0179604044029055,0.867325751588534,0.110284648664168,0.303546544629704,-0.00845163924434449,0.937345338585273,0.026893633552996,0.802453851805067,0.0760185387167393,0.47891742703082,9.94539223493958e-05,0.999261970710453,0.0136821822402168,0.898735666625288,0.040088442587893,0.709150485736263,-0.0146487787423861,0.891623671074761,-0.0250963707175001,0.815413163746587,0.0887444052833085,0.408230714826014,-0.00436481192632478,0.967618267939173,0.065905949024196,0.539457402005197,0.0786787409108415,0.463620598259067,0.152695020211963,0.153133616603988,0.0764619984956645,0.476348764524982,0.0673704967010542,0.530462276505539,-0.031688742599712,0.768147503105042,0.0100037339926596,0.925869232227234,0.229339286947311,0.0306258732460293,-0.0697907902386739,0.515762925151435,0.103947033994544,0.332345255746611,-0.104094114469631,0.331657866183475,0.184073310104223,0.0842065280179245,0.199948052214572,0.0602910994377676
s__Megamonas_funiformis_CAG_377,0.145219534144687,0.174514055532885,0.120733327433119,0.25973283102262,0.027929420809659,0.79500916008561,-0.0127810829520424,0.905372965978588,0.109904980201554,0.305224453055867,0.0153666168078991,0.886347488973632,0.0505340049826456,0.638142053532446,0.0889594026542537,0.407091538872338,0.0298452179704869,0.781288114624223,0.0325787760739641,0.761826466748178,0.0489718824129378,0.648575272198864,0.0208028924521732,0.846566891167242,-0.00114772743288531,0.991483083285917,0.0966518752041736,0.367570255846612,0.0244809016737347,0.819862673962438,0.0936039791570851,0.382939767079787,0.103838586384742,0.332852671042846,0.151799686937799,0.155585895246962,0.08746001908061,0.415074877632861,0.0853721103064867,0.42634186040619,-0.0137710221411891,0.898081660657991,0.0177713392104895,0.868709862482327,0.254851564926076,0.01594296818901,-0.0661033203581535,0.53824080182052,0.115605152048183,0.280667454767336,-0.0870569167814088,0.417236565103249,0.176554211812456,0.0979057416958707,0.215736754403094,0.0423095827144562
s__Megamonas_hypermegale,0.145382194481626,0.174026662063337,0.119983094133954,0.262727269133572,-0.0241874207400154,0.821986400665509,-0.0258333345664337,0.81009300836018,0.110366006191871,0.303187777936144,-0.0209528339768883,0.845474629931683,0.0117207804832781,0.913191213163026,0.0679666464204228,0.52682232976107,-0.0166178462980172,0.877162783880717,-0.00304550555809317,0.977402828755491,0.0280510653275067,0.794136031943812,-0.0325417965770094,0.762088788445623,-0.0398631945390324,0.710712168401623,0.0799693729482685,0.456296642876384,-0.0255834007524337,0.811896332062997,0.0448500239965837,0.676427526842593,0.0573687855848865,0.593337917270294,0.136913640783518,0.200750675475813,0.0543755873949194,0.612785606918179,0.0422929476272211,0.693930528391647,-0.0323315713781633,0.763580573895837,-0.00566727373701803,0.957963324645072,0.207325680682855,0.0512363505838778,-0.0649283912295563,0.545502962034719,0.0881136829635543,0.411583380871739,-0.12467432621291,0.244384870545869,0.180846966245857,0.0898852374393447,0.184728719366564,0.0830885786017604
s__Megamonas_rupellensis,0.149410410279396,0.162273250660337,0.0486968691820165,0.6504191632377,-0.0742622126526693,0.489163242313254,0.10714924726605,0.317584019797186,0.030237205863129,0.778488751608746,0.0360565870777255,0.737279907162361,0.0195188586111585,0.85593219728752,0.0826177157574417,0.441470193612068,0.0163812774007487,0.878898120886488,0.00208472088261167,0.984530619539145,0.049300957216967,0.646371692525812,-0.0249043331004922,0.816800871830901,0.00462243122078624,0.965708162604231,0.0844808319572634,0.431204334223747,-0.0205488667735003,0.84841802210836,0.0393294886706577,0.714417197637983,0.0329033039544303,0.759525517775933,-0.00504178942892013,0.962599270530331,-0.0374252255721597,0.727690198639116,-0.0599222961077562,0.576970058294872,-0.0694273193725995,0.517957090875574,-0.0947621523070198,0.377054478713905,-0.0752766980625998,0.48323097139625,-0.0322167810923603,0.764395505346374,-0.0617301472831655,0.565509794090218,-0.166508030001715,0.118869605498544,0.0762621066996636,0.477505683309107,-0.0148916874829023,0.889837727766856
s__Allisonella_histaminiformans,-0.189437329253462,0.075400369378121,-0.114170710683147,0.286719297825182,-0.0523996967842248,0.625773137275116,-0.0763171540981988,0.477186933464492,0.0518372143860946,0.629491530523745,-0.00586274650751221,0.956514804630384,-0.0577852613126783,0.59065411302865,-0.0799593561843919,0.456353237782252,0.0626641135916825,0.559631639718964,0.0188350416876507,0.860927959861266,-0.0290277562800531,0.787134907397244,0.120274486039525,0.261561454198738,0.0331529912322658,0.757756620791066,0.0106063407088527,0.921417541561521,0.120791351041843,0.259502210233804,0.067399196302338,0.530286756597278,-0.0120952073466374,0.910429356966729,0.0975964722441978,0.362884712707938,0.0611769228276052,0.569005342686523,0.106785218486655,0.319240473300321,0.209828811673946,0.0484309913706706,0.1720532103863,0.106907863487308,0.102007947687229,0.341492132732701,-0.169044620455687,0.113275830010566,-0.0452794941694629,0.67350430161986,0.0581668109099683,0.588200204911829,-0.0181739790923514,0.865762692093262,0.181361921731382,0.0889590754441355
s__Dialister_invisus,0.0152602921986729,0.887128679001908,-0.0396004793743434,0.712535125246536,0.0898648850735465,0.402314275772719,0.238001566093881,0.0247078971803068,-0.0393434612692704,0.714320113916151,0.145021034952292,0.175110191929836,0.150986730094252,0.15783781183108,0.135174174416643,0.206585918789915,0.122494175650281,0.252796159575308,0.146354355658804,0.171134503963295,0.110593018522927,0.302188174616558,0.0806469917142891,0.452477100473506,0.100645834585233,0.348011104279923,0.0982935734214515,0.359450513593761,0.0597815959358796,0.57786647120318,0.0826643867057298,0.441211366634738,0.106560864104929,0.320264123456595,-0.0116821367108028,0.913476317487285,0.0255024760307201,0.81248043120014,0.00205808579698441,0.984728237604259,-0.146211069575782,0.171558540293123,-0.108801405532345,0.31013586065278,-0.140688252622181,0.188496867660753,0.0348203346323198,0.745976752009764,0.00861500535057026,0.936136774792836,0.0811071716504108,0.449893352294902,-0.0162702147179829,0.879713012309735,-0.0202976112718417,0.850249774776358
s__Dialister_sp_CAG_357,-0.139087027931204,0.19362712405388,-0.164274717974001,0.123968606175944,0.0840779134940436,0.433412832221157,-0.0255027154863998,0.812478702703511,0.164169563074211,0.124212761793928,0.0823107210893946,0.443174847723065,0.024595983934587,0.819030253319123,-0.0146802945528103,0.891391925990796,0.116456168783917,0.277117634000501,0.0616779050799974,0.565839452530462,-0.022824822217047,0.831863186519833,0.0560111897033548,0.602124231336579,-0.0605173316594852,0.57318617441286,-0.114303265491645,0.286156451943525,0.0291371340376038,0.786351905203727,0.00467504347869575,0.965318095080284,-0.0153434964166261,0.886517350309977,-0.0390008275464178,0.716702091532493,-0.140699761126721,0.188460355027157,-0.100127181612184,0.35051363991476,-0.0508661588407805,0.635932600293242,-0.0960930295671436,0.370359686206902,-0.171072316659321,0.108952639693115,-0.11244474060281,0.294115037841609,-0.0523063589632291,0.626389520551396,-0.0481873365974273,0.653841000791298,-0.000290345198742969,0.997845403883458,0.0521666864041188,0.627312367737495
s__Megasphaera_elsdenii,-0.204515790539854,0.0545433665467373,-0.0711654199725911,0.507507759036641,0.152151819750078,0.154617947833045,0.0125233078973388,0.907272896195287,-0.023212870693542,0.829047690757158,0.132216953614386,0.216782142926067,0.112309197906153,0.294701110246938,0.0123363578045535,0.908651138113018,0.160847978137378,0.132116279111139,0.130178963957232,0.224012888761684,0.0520725518664122,0.627934658705699,0.210406170046354,0.0478022453773603,0.163252932129915,0.126356694715019,0.126341960228785,0.238082681993042,0.208564930449618,0.0498312054127126,0.217147482763436,0.040947157571732,0.162832598929103,0.127349242090074,0.0379346898633734,0.724131092646185,0.100146894365952,0.350418320039164,0.105676173454416,0.324321181837659,0.203305250719202,0.0560210143895013,0.191911138196088,0.0715960021557408,0.153900123520831,0.14987865345356,-0.0516437966109485,0.630772295900646,0.00341536238360816,0.974659407165986,0.110972951323945,0.30052004301303,-0.00209675336575652,0.984441345265975,0.15015038330011,0.160179745663138
s__Megasphaera_micronuciformis,-0.0901138150196688,0.401006751190566,-0.0840340560875732,0.433653613057095,-0.105136626973324,0.326811532147402,-0.146416812480236,0.170949912739624,-0.0224424542255735,0.834639542749923,-0.0841582541946673,0.432971952167264,-0.132822117826569,0.21466716913764,-0.192401731558189,0.0708602251135384,-0.0412139064177147,0.70136555065695,-0.074450284197064,0.48806057934907,-0.153146316050947,0.15190854190782,-0.0571378323382254,0.594828560532382,-0.0914370498495002,0.394098557781946,-0.0730266828274742,0.496439814101842,-0.0351091805768481,0.743941870377145,-0.0856254019351026,0.42496575454895,-0.0877607910500018,0.413466195079371,-0.0172830496425327,0.872286358651496,-0.174148965507387,0.102639246991107,-0.150581921691614,0.158968151388771,0.0298453142021468,0.781287427046895,0.137568461298144,0.198584919855183,-0.12376139205681,0.247883279667733,-0.10147524155816,0.344032423287688,-0.183298678526014,0.0855432263845413,-0.0466107920940118,0.664473619476992,-0.12462170963239,0.244585570089338,0.0866329709153675,0.419517049141929
s__Veillonella_atypica,-0.204235805879447,0.0548822587115017,-0.173663378675586,0.103616229261942,-0.0056020135674088,0.958446955403144,-0.121270373284522,0.257603610949819,0.173816997878775,0.103306371054251,-0.144327379753525,0.177205115880983,-0.146906957877348,0.169506371740588,-0.21090762766997,0.0472616400346919,-0.100999344882164,0.346311806793698,-0.0501319626630335,0.640820626881246,-0.167064525361139,0.117624539580005,-0.059582848847349,0.579133802126599,-0.128469131902522,0.230208724843488,-0.121121676847329,0.25819195138791,-0.0634043592425995,0.554993504187172,-0.0649260242119146,0.545517640489367,-0.0790361041356971,0.4615862504082,-0.0427284029340243,0.690938199896029,-0.14378182754334,0.178865593361935,-0.105089952164393,0.32702753816426,0.179085769383285,0.0931105617199001,0.176865791583442,0.0973053034648369,0.1049179098561,0.32782451813999,-0.237674704325039,0.0249120884489932,-0.0645771316826505,0.547683311790893,0.119129937594641,0.266160869033827,-0.0340633886190772,0.751317570019744,-0.0658978833417227,0.539507147773046
s__Veillonella_dispar,-0.265741329957752,0.0118362349472635,-0.232329305848648,0.0284606246587726,-0.0739475012246774,0.491011339656332,-0.145329837879864,0.174183433593279,0.0257420154190646,0.810751780418496,-0.155066552211973,0.146777806497528,-0.142773448027495,0.18196464594229,-0.262828949250193,0.0128324248604302,-0.120518491206527,0.260587933347808,-0.100189077534747,0.350214400053427,-0.212554876081023,0.0455212373467886,-0.108575545701318,0.31114732500676,-0.112557087428708,0.293629844407722,-0.0918470732477895,0.391972404483473,-0.0822937073526656,0.443269428147605,-0.0747549197889614,0.486277300794571,-0.082439273657001,0.442460582412447,-0.0614624553653806,0.567199939224332,-0.0910712281721646,0.396001282593712,-0.0492481630458243,0.646725012916528,0.0776407788970431,0.46955709950013,0.15308208045339,0.152082465023236,0.000756070730000215,0.994389382641822,-0.214351042064898,0.0436843243331732,-0.0646117571098132,0.547468195723595,0.180666495017546,0.0902116189633689,-0.129838709968396,0.225236416982286,-0.00288159921346337,0.978618693763318
s__Veillonella_infantium,-0.359408894062324,0.000542047278943784,-0.304187187788926,0.00375382875188899,-0.137297512902192,0.199479010691261,-0.239576648090913,0.0237437973769788,0.104114276790368,0.331563706782593,-0.215079986068473,0.0429566009759147,-0.20130959269072,0.0585284222074521,-0.285794008804188,0.00662889444950914,-0.203479332479735,0.0558065260654209,-0.135731082820308,0.204704684405291,-0.259653357150541,0.0140009718482745,-0.16354018140445,0.125681815153372,-0.213011003860108,0.045048808674351,-0.200155905494938,0.0600192450208119,-0.152001129692603,0.155031615033661,-0.172434068438166,0.106122026024818,-0.150618511737245,0.158865734852824,0.0251194575640626,0.815246371086222,-0.14838029878695,0.165221290905392,-0.0978719262242201,0.361525311554619,0.115637016210724,0.280533996424082,0.187194410476938,0.0789882435652001,-0.0692907898231773,0.518782503192371,-0.242309597579721,0.0221470108257062,-0.182745349239201,0.0865083245436268,0.157766750872784,0.139784877196378,-0.200468572156075,0.0596121856424829,-0.0323675492006806,0.763325209220059
s__Veillonella_parvula,-0.209152710249826,0.0491759285252826,-0.290532180486625,0.00574532564865855,0.0266480752261441,0.804221408982287,-0.00441594194533186,0.967239152114077,0.090582714404335,0.398550641081638,-0.139710304275662,0.191618327536557,-0.132578638919394,0.215516333458559,-0.17300192389205,0.104958717456037,-0.130049426183552,0.224478145397546,-0.0622967348566365,0.561940353493758,-0.128377242971689,0.230545055068177,-0.0757413994378544,0.480526473214226,-0.0754508372332001,0.482216555039489,-0.0891198526420574,0.406242600693686,-0.102213441200556,0.340515366786104,-0.0707965061304272,0.50971651160659,-0.0828757369553904,0.4400403338333,-0.00107389097794611,0.992030981388667,-0.126957048372361,0.235786909483332,-0.0772793978895865,0.471633624148278,0.143080044253385,0.181018271415714,0.128272239951712,0.230929805252155,-0.0960236661012464,0.370706806984005,-0.194480608426195,0.06780972408102,-0.118875720150589,0.267189830922346,0.12079881044713,0.259472572173345,-0.119183341292104,0.265945055140784,-0.138888713979345,0.194269457772695
s__Veillonella_rogosae,-0.279183858369393,0.00806144619005936,-0.285033868991335,0.00678129869388476,-0.106329613600822,0.321321442543027,-0.128025877529318,0.231834281373865,0.105411642420077,0.325540639720296,-0.103637227944965,0.333796109365686,-0.117534601274625,0.272662559717627,-0.181534098765883,0.0886511010487894,-0.147677979530555,0.167253822120881,-0.133974830006561,0.210679108281383,-0.229968470871105,0.030159047266948,-0.167660669452089,0.116301948478268,-0.176815953238751,0.0974011509832527,-0.208798118554978,0.0495703835900076,-0.134819067204769,0.207791890657383,-0.156537734602194,0.142935863895775,-0.125293942770295,0.242029963487402,0.0160867621729624,0.881059317952865,-0.1390798107,0.193650473574111,-0.0996110711846474,0.353015008858266,-0.064595375044936,0.547569966833012,0.0730817085407558,0.496114541546372,-0.163508481435805,0.125756157082419,-0.193071267017916,0.0698659203451567,-0.112929953038176,0.292023329096117,0.153088512112318,0.152065044074523,-0.193225166789045,0.069638967001354,-0.051163435595315,0.633957841250212
s__Veillonella_sp_T11011_6,-0.310796009547911,0.00303294973074081,-0.257372751499298,0.014896123823916,-0.113158032920189,0.291043498193531,-0.204144490294456,0.0549931590516626,0.096523002412716,0.368212369811313,-0.194308850905642,0.0680576661030938,-0.217757069831754,0.0403698497434246,-0.301744139796624,0.00405680739079859,-0.171784176783603,0.107465695078604,-0.125656934116097,0.240657693740707,-0.244902067294765,0.0207180308095895,-0.135350508134959,0.205988934613163,-0.174043193701268,0.102851440075897,-0.172959029376024,0.10504624237378,-0.117615203244124,0.272331532806667,-0.109465456526899,0.307174422823906,-0.116973553605175,0.274974238539848,-0.0439673181924366,0.682450766715317,-0.193594346212007,0.0690969685753926,-0.146504572410726,0.170690785794921,0.0948106393238632,0.376809291996478,0.199815673441314,0.060464761848978,-0.0430308950681573,0.688862343547701,-0.224022444250098,0.0348196519558982,-0.134689465250773,0.208233276262547,0.171464914637243,0.108130609820662,-0.137147805505705,0.199974261294266,-0.115046113387957,0.283015797939876
s__Veillonella_tobetsuensis,-0.247507289067694,0.0193623280314032,-0.225138769158729,0.0339012754505771,-0.194383165415701,0.0679502990036291,-0.270243969120776,0.0104286695269749,0.0546758878377847,0.610822017664215,-0.199113351482614,0.0613929362516172,-0.27353591348525,0.00949437367245772,-0.286199261384796,0.00654888649888763,-0.234190966711511,0.0271790617789981,-0.275020974779312,0.00909747696015617,-0.348391876019939,0.00082065788031647,-0.179346950151248,0.0926265720575224,-0.289435310929039,0.00594001965842568,-0.377415384628065,0.000266343137680285,-0.186759995660377,0.0796986776349616,-0.247268800396408,0.0194831815335243,-0.307161088791798,0.00341239007727395,0.0467363731945014,0.663624196770706,-0.246053162946823,0.0201093145883865,-0.254942110524389,0.0159042996745685,0.00476938921008097,0.964618635875589,0.034977320873339,0.744870587627791,-0.0919901204317904,0.391232253307619,-0.190940127394984,0.0730704271454392,-0.211045091491419,0.0471143302252069,-0.0375443136192103,0.726857731963927,-0.154406365814999,0.148526876391002,-0.103590274522342,0.334016346865964
s__Parvimonas_micra,-0.167293800297392,0.117114509788608,-0.122999886316406,0.250827632694583,-0.094795452783331,0.37688607613841,-0.0880290910932857,0.4120342549205,0.0495882219182903,0.644450573279507,-0.110252764607729,0.303687221054267,-0.119001394027736,0.266680822155727,-0.162848396079122,0.127311832257578,-0.0655076486485358,0.541916645955199,-0.0789000553351534,0.462360152076084,-0.0847974715029782,0.429473261750145,-0.121133180715905,0.258146401908151,-0.0364446604382349,0.734556614895389,0.0171157558949544,0.873512302307666,-0.0665414960886509,0.535544724023886,-0.058268549692299,0.587546662183686,0.0328655539341868,0.75979306376028,0.307887394008754,0.0033333428658107,0.0894416982321429,0.404542855439516,0.118417213228071,0.269052455885339,-0.121687707906132,0.255957246462573,0.0439410664841889,0.682630205134598,0.0188311323789754,0.860956536025791,-0.162776928813891,0.127481143602923,0.0415293695133722,0.69918893879633,0.153492617148826,0.150973466405227,-0.0329471848039154,0.759214556261814,0.23143344507469,0.0290953377666091
s__Fusobacterium_mortiferum,0.102584203563626,0.338757488032019,0.0749539777297875,0.485113926540968,0.149394801269333,0.162317628553388,0.0766315510898991,0.475368624914918,0.0390188864214363,0.716576479001252,-0.0931700117935231,0.385159150281222,-0.12406344572156,0.246722003147956,-0.0789431673547988,0.462114836165671,-0.0618080098564803,0.565018634483539,-0.0839477866419347,0.434127461240243,-0.0644245484558517,0.548631748716355,-0.0746300628572699,0.487007770447316,-0.0877538245823689,0.413503414231843,-0.0638497721895843,0.552211618748206,-0.0900410222863812,0.401388841195548,-0.111317346871348,0.299013161716331,-0.082847369739532,0.440197406784161,0.136809447382127,0.201096840970863,0.0284646355378659,0.791169449520975,0.0409237294337466,0.703369824146795,-0.0100917133635698,0.925219148824509,-0.0528545535044131,0.622773042385905,0.0293769171188896,0.784636114594817,-0.039193194007258,0.715364431526472,0.0590014354600369,0.582848586456911,-0.0136113242748256,0.899257344812613,0.0459670717183274,0.668834335116268,0.0695466203731533,0.517236383485135
s__Fusobacterium_varium,0.117035640963958,0.274717775635449,0.139391592922423,0.192643632200166,-0.0772275473938537,0.471931968862344,0.0483760409598614,0.652572891456084,-0.0807165871161641,0.45208581891646,-0.117245055246103,0.273853936557658,-0.0599291085939007,0.576926671708658,-0.0803209535764968,0.454312664164685,-0.133689223713237,0.211662282205425,-0.110343417257444,0.303287361796228,-0.0466403727646276,0.664273499494609,-0.213485914252213,0.0445612499977686,-0.110892374679244,0.300873317717067,-0.0279743874737181,0.794686373297112,-0.166901839856566,0.117987476580364,-0.104666224378206,0.32899267142202,-0.0568680849463972,0.596571717800024,-0.089934936930073,0.401946068991316,-0.0711573494283281,0.507556025925485,-0.121065424313474,0.258414761715732,-0.173034777415651,0.104891719345318,-0.124024995830464,0.246869619333606,-0.0548023237718284,0.609996105844593,0.204339696470596,0.0547563092569797,-0.0467245265149935,0.663704308846895,-0.12877218047051,0.229101942090153,-0.0435501957763302,0.685304005921434,0.0999677854423707,0.351284984240404
s__Victivallis_vadensis,0.056910692245945,0.596296229647682,0.153019690919904,0.152251532333461,0.00282051144699894,0.97907185833607,-0.0957759116174401,0.371948283004918,-0.001004970336203,0.99254240539045,0.0425319672456491,0.692287467591169,0.0870165025699383,0.417453650544423,0.0985534890239548,0.358175217849719,0.0387984651034906,0.718110182975585,0.0627751415302301,0.558934798970598,0.0494438745299743,0.64541562418171,0.121736321155874,0.255765937763231,0.0784352843670855,0.465009319678962,0.0690734421539585,0.520097891219904,0.129253902741197,0.22735028304865,0.0831437594690088,0.438557818933567,0.0242236827343335,0.821723926938974,0.16605378798302,0.119893401183408,0.161474171359685,0.130597725184773,0.123815969124264,0.24767317474441,0.220711925260709,0.0376667194980947,0.130812441367432,0.221747406250761,0.233069008783104,0.027945419351389,0.130308175358808,0.223549479669837,0.0821914544035079,0.443838097381422,-0.0793316406890657,0.459907568783664,0.0311044157716341,0.772305687133836,0.168864774542672,0.113665595621477
s__Phyllobacterium_myrsinacearum,0.140477581017753,0.189166164379861,0.0888677805088022,0.407576776109531,0.0595058742874262,0.579624982460356,-0.019554635222293,0.855670978355682,-0.0462561439879415,0.666874721570775,0.0523228631783697,0.626280511515982,0.0776418327460906,0.469551051269423,0.0612006998219226,0.568854899417685,0.0564442222822648,0.599315402910262,0.0992298887562747,0.354869543152076,0.0468443988785613,0.662893857469117,0.0641351319374573,0.550432909198451,0.10829616674287,0.312401418000478,0.0670467190583571,0.532444429127053,0.0331502379744447,0.757776119331974,0.0631982638981271,0.556282973475487,-0.0346098980587803,0.74746034786507,-0.00615948318756556,0.954316155672553,0.0902879323899344,0.40009367803072,0.0397086522690901,0.711784327127275,-0.0992156385348117,0.354938990519949,-0.191328542197517,0.0724777384193219,0.167077546583104,0.117595527635465,0.122247408467393,0.253760554063495,0.0959745254882061,0.370952845099839,-0.0671858810341482,0.531592034312626,0.0824427447961992,0.442441305003664,0.148459057165644,0.164994506159937
s__Comamonas_kerstersii,-0.0292516048754946,0.785532670520455,-0.0257765191407273,0.81050285667678,0.194619108280601,0.0676103235908371,0.193397122303014,0.0693860910744821,0.170141144090832,0.11092176662644,0.134695517735524,0.208212648448359,0.105139997115899,0.326795939014378,0.110867715178698,0.300981487446933,0.159427174726819,0.135611618891662,0.176396411989635,0.0982109417267452,0.118044523117778,0.270572899385294,0.164995252465294,0.122305509549812,0.169386321349314,0.112538140414314,0.204250189643781,0.0548648067300471,0.188504411841358,0.0768764962667565,0.171982923020325,0.107053383799139,0.195891717508717,0.065800229990827,0.132109905604814,0.217157790692033,0.243091065781821,0.0217076514204297,0.211210038074716,0.0469380702682472,0.116936255645113,0.275128381613848,0.142979601532844,0.181327912949855,-0.0833403745432529,0.437472076598993,-0.0274820304644805,0.798222557936283,0.0528696126282872,0.622673821849363,0.098103147332797,0.360386630675526,-0.049469587850027,0.645243671839184,0.0424663450256567,0.69273842440035
s__Oxalobacter_formigenes,-0.0406669773700859,0.705144920319486,0.158804894060122,0.137164419211356,0.174930243580348,0.101082475151521,0.0930356782867825,0.385847717450864,-0.034379302651244,0.749087121272884,0.178723282550156,0.0937855819784008,0.110567122892377,0.302302091830794,0.124946462551668,0.243348653151716,0.179958113232643,0.0915017919694806,0.0921672933506259,0.39031668645863,0.101944782925921,0.341792725546577,0.135936966335454,0.204012319687461,0.072824720023038,0.497634630497815,0.0573530321321723,0.59343954145769,0.166533906244044,0.11881148756651,0.0990912131871056,0.355545726067677,0.0923512677278758,0.389367327597917,-0.0884203512924077,0.409951254536632,0.0821759767922795,0.443924210178608,0.0617100838858902,0.56563638729586,-0.0181537200201264,0.865910937308923,0.0633401300835718,0.55539521043025,-0.00707066188355477,0.947567048512875,-0.0127822132231356,0.905364636482994,-0.0482839486916245,0.653191636340769,-0.03804488403806,0.723362045802722,-0.0346838437576177,0.746938919277908,-0.253956938703098,0.0163294148563653
s__Parasutterella_excrementihominis,-0.248008730599912,0.0191103218132384,-0.191551332727061,0.0721395277228705,0.103036178703786,0.3366223148041,0.0909848813245857,0.396451186866139,0.183186396595244,0.0857383699692924,-0.0266991889303307,0.803853405254344,-0.0544429523886324,0.6123448857384,-0.000658195192236224,0.99511568367121,-0.0144872636635473,0.892811481611867,-0.0473732729575474,0.659322803181951,-0.0339687869621743,0.751985884733638,-0.100071926877451,0.35078090707859,-0.0570781401511966,0.595214105424357,-0.00983755912336602,0.927097237926809,-0.0511166441884911,0.634268499292725,-0.106982946980889,0.318340053994728,-0.0387551151292545,0.718411946156347,0.0697058917028333,0.516275007867431,0.0482354447623939,0.653517616375566,0.0452199810810032,0.673909094630276,-0.0414463256462127,0.699761684821382,0.0507631787379244,0.636617274075822,-0.0353875546273519,0.74198242286793,-0.233418289502499,0.0277049035814159,-0.225565977636623,0.0335552458619358,0.141667092934657,0.185409631822833,-0.303301162689303,0.00386129191458112,-0.0273260886129842,0.799343409019033
